#,channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899,2,2458257,2.22,0.113755474,0.113755474,45,35,1
6899,3,2458257,2.22,0.113755474,0.113755474,46.25,32.5,1
6899,2,2458257,3.2975,0.114092939,0.114092939,22.5,30,1
6899,3,2458257,3.35501,0.11507962,0.11507962,31.25,25,1
6899,2,2458257,3.35375,0.11507962,0.11507962,25,21.25,1
6899,1,2458257,5.37875,0.116955138,0.116955138,16.25,21.25,1
6899,2,2458257,5.37875,0.116955138,0.116955138,16.25,26.25,1
6899,3,2458257,5.37625,0.116955138,0.116955138,21.25,35,1
6899,2,2458257,6.13625,0.117478543,0.117478543,40,16.25,1
6899,4,2458257,6.135,0.117478543,0.117478543,40,12.5,1
6899,2,2458257,4.76376,0.119220888,0.119220888,18.75,32.5,1
6899,2,2458257,0.72,0.120633129,0.120633129,41.25,16.25,1
6899,3,2458257,0.815,0.121506437,0.121506437,46.25,36.25,1
6899,1,2458257,6.23625,0.122830819,0.122830819,21.25,13.75,1
6899,2,2458257,6.235,0.122830819,0.122830819,23.75,20,1
6899,4,2458257,1.23875,0.122833085,0.122833085,38.75,22.5,1
6899,3,2458257,1.23875,0.122833085,0.122833085,36.25,22.5,1
6899,1,2458257,7.4225,0.126125821,0.126125821,33.75,12.5,1
6899,2,2458257,7.42,0.126125821,0.126125821,42.5,17.5,1
6899,1,2458257,1.16876,0.129348771,0.129348771,25,23.75,1
6899,3,2458257,4.55001,0.130050156,0.130050156,25,31.25,1
6899,4,2458257,4.5525,0.130050156,0.130050156,25,13.75,1
6899,1,2458257,2.0275,0.130112683,0.130112683,26.25,15,1
6899,2,2458257,2.0275,0.130112683,0.130112683,36.25,25,1
6899,4,2458257,2.02625,0.130112683,0.130112683,38.75,31.25,1
6899,3,2458257,2.02624,0.130112683,0.130112683,38.75,26.25,1
6899,3,2458257,0.78625,0.132311986,0.132311986,43.75,12.5,1
6899,2,2458257,8.3,0.133256199,0.133256199,28.75,13.75,1
6899,4,2458257,8.295,0.133256199,0.133256199,17.5,26.25,1
6899,1,2458257,9.67499,0.135498012,0.135498012,23.75,11.25,1
6899,3,2458257,9.66624,0.135498012,0.135498012,13.75,30,1
6899,4,2458257,9.6675,0.135498012,0.135498012,12.5,13.75,1
6899,3,2458257,0.57751,0.135864245,0.135864245,47.5,42.5,1
6899,2,2458257,1.05375,0.135903473,0.135903473,20,18.75,1
6899,4,2458257,1.0525,0.135903473,0.135903473,7.5,16.25,1
6899,3,2458257,2.51625,0.13620801,0.13620801,7.5,25,1
6899,1,2458257,0.73626,0.140795748,0.140795748,6.25,12.5,1
6899,2,2458257,0.73375,0.140795748,0.140795748,18.75,26.25,1
6899,1,2458257,0.54751,0.140917569,0.140917569,16.25,18.75,1
6899,2,2458257,0.55,0.140917569,0.140917569,26.25,25,1
6899,3,2458257,0.54749,0.140917569,0.140917569,22.5,23.75,1
6899,4,2458257,0.54625,0.140917569,0.140917569,15,21.25,1
6899,1,2458257,0.63125,0.142374458,0.142374458,27.5,10,1
6899,2,2458257,0.63,0.142374458,0.142374458,41.25,21.25,1
6899,3,2458257,0.63,0.142374458,0.142374458,46.25,17.5,1
6899,2,2458257,1.77624,0.142858938,0.142858938,38.75,18.75,1
6899,2,2458257,5.82001,0.142942314,0.142942315,18.75,15,1
6899,3,2458257,5.81875,0.142942314,0.142942315,20,22.5,1
6899,3,2458257,4.0775,0.145029665,0.145029665,40,30,1
6899,4,2458257,0.5175,0.145093723,0.145093723,35,23.75,1
6899,3,2458257,0.64625,0.14685575,0.14685575,40,36.25,1
6899,2,2458257,0.5775,0.147647288,0.147647288,41.25,17.5,1
6899,3,2458257,0.57624,0.147647288,0.147647288,40,15,1
6899,2,2458257,2.15249,0.14769206,0.14769206,35,28.75,1
6899,1,2458257,2.15,0.14769206,0.14769206,11.25,18.75,1
6899,2,2458257,0.46375,0.150296304,0.150296304,41.25,25,1
6899,3,2458257,0.46625,0.150296304,0.150296304,43.75,15,1
6899,2,2458257,1.2725,0.150978932,0.150978932,50,27.5,1
6899,3,2458257,5.69625,0.152859643,0.152859643,42.5,22.5,1
6899,1,2458257,0.60126,0.153899666,0.153899666,32.5,21.25,1
6899,2,2458257,0.59875,0.153899666,0.153899666,46.25,35,1
6899,3,2458257,1.40375,0.156705991,0.156705991,35,21.25,1
6899,1,2458257,0.4225,0.157598143,0.157598143,26.25,16.25,1
6899,2,2458257,0.42375,0.157598143,0.157598143,33.75,23.75,1
6899,2,2458257,2.69625,0.158870485,0.158870485,37.5,36.25,1
6899,1,2458257,1.76375,0.159015868,0.159015868,23.75,18.75,1
6899,2,2458257,1.76375,0.159015868,0.159015868,33.75,25,1
6899,3,2458257,1.36125,0.162686916,0.162686916,42.5,17.5,1
6899,4,2458257,1.3525,0.165458201,0.165458201,41.25,22.5,1
6899,4,2458257,2.365,0.165625841,0.165625841,48.75,20,1
6899,3,2458257,2.36249,0.165625841,0.165625841,41.25,30,1
6899,1,2458257,4.82625,0.165739012,0.165739012,30,18.75,1
6899,2,2458257,4.8225,0.165739012,0.165739012,45,48.75,1
6899,1,2458257,2.42749,0.169524771,0.169524771,17.5,23.75,1
6899,2,2458257,2.42875,0.169524771,0.169524771,30,32.5,1
6899,3,2458257,2.43,0.169524771,0.169524771,23.75,30,1
6899,4,2458257,2.4275,0.169524771,0.169524771,21.25,27.5,1
6899,1,2458257,2.7425,0.17056149,0.17056149,26.25,13.75,1
6899,2,2458257,2.74501,0.17056149,0.17056149,41.25,7.5,1
6899,2,2458257,5.1225,0.170690482,0.170690482,25,23.75,1
6899,1,2458257,0.50375,0.172768092,0.172768092,21.25,20,1
6899,3,2458257,0.50376,0.172768092,0.172768092,43.75,28.75,1
6899,1,2458257,9.70124,0.173087177,0.173087177,28.75,16.25,1
6899,2,2458257,9.69874,0.173087177,0.173087177,40,25,1
6899,3,2458257,9.70375,0.173087177,0.173087177,36.25,7.5,1
6899,2,2458257,0.42625,0.174401174,0.174401174,38.75,22.5,1
6899,3,2458257,0.4225,0.174401174,0.174401174,36.25,25,1
6899,4,2458257,0.42125,0.174401174,0.174401174,30,21.25,1
6899,3,2458257,0.7075,0.176852988,0.176852988,53.75,46.25,1
6899,2,2458257,0.71,0.176852988,0.176852988,37.5,15,1
6899,1,2458257,4.73749,0.177464189,0.177464189,26.25,18.75,1
6899,2,2458257,4.73624,0.177464189,0.177464189,38.75,26.25,1
6899,3,2458257,4.73625,0.177464189,0.177464189,31.25,13.75,1
6899,1,2458257,0.91625,0.178080111,0.178080111,27.5,13.75,1
6899,3,2458257,0.9175,0.178080111,0.178080111,42.5,17.5,1
6899,2,2458257,0.745,0.178599052,0.178599052,40,26.25,1
6899,4,2458257,0.74251,0.178599052,0.178599052,43.75,21.25,1
6899,3,2458257,0.75876,0.179291432,0.179291432,35,12.5,1
6899,2,2458257,8.46875,0.179826378,0.179826378,38.75,22.5,1
6899,4,2458257,8.46875,0.179826378,0.179826378,31.25,18.75,1
6899,1,2458257,8.465,0.179826378,0.179826378,16.25,12.5,1
6899,3,2458257,8.46625,0.179826378,0.179826378,28.75,23.75,1
6899,1,2458257,0.305,0.180643625,0.180643625,27.5,12.5,1
6899,2,2458257,0.30625,0.180643625,0.180643625,48.75,25,1
6899,2,2458257,2.99,0.181771797,0.181771797,38.75,22.5,1
6899,1,2458257,3.03876,0.182690378,0.182690378,30,18.75,1
6899,2,2458257,3.04125,0.182690378,0.182690378,41.25,28.75,1
6899,1,2458257,2.8625,0.184520481,0.184520481,36.25,37.5,1
6899,2,2458257,2.86251,0.184520481,0.184520481,46.25,28.75,1
6899,1,2458257,1.35626,0.185965664,0.185965664,36.25,17.5,1
6899,2,2458257,1.36125,0.185965664,0.185965664,33.75,15,1
6899,1,2458257,1.5775,0.186141031,0.186141031,26.25,23.75,1
6899,3,2458257,1.57749,0.186141031,0.186141031,38.75,31.25,1
6899,1,2458257,3.48,0.186215225,0.186215225,13.75,26.25,1
6899,2,2458257,3.48,0.186215225,0.186215225,23.75,28.75,1
6899,4,2458257,3.48,0.186215225,0.186215225,21.25,21.25,1
6899,3,2458257,2.05,0.18628193,0.18628193,36.25,17.5,1
6899,2,2458257,2.01875,0.186525674,0.186525674,38.75,31.25,1
6899,3,2458257,2.0175,0.186525674,0.186525674,36.25,30,1
6899,2,2458257,2.77124,0.187203671,0.187203671,40,17.5,1
6899,1,2458257,7.03875,0.187315544,0.187315544,12.5,16.25,1
6899,3,2458257,7.04,0.187315544,0.187315544,28.75,25,1
6899,2,2458257,7.03624,0.187315544,0.187315544,20,28.75,1
6899,3,2458257,0.315,0.188441378,0.188441378,36.25,22.5,1
6899,4,2458257,9.67875,0.188958105,0.188958105,36.25,18.75,1
6899,3,2458257,9.6725,0.188958105,0.188958105,8.75,23.75,1
6899,1,2458257,1.03625,0.189730993,0.189730993,35,11.25,1
6899,2,2458257,1.03499,0.189730993,0.189730993,61.25,26.25,1
6899,1,2458257,2.36,0.190091662,0.190091662,30,17.5,1
6899,3,2458257,2.36249,0.190091662,0.190091662,41.25,23.75,1
6899,3,2458257,3.27,0.191409021,0.191409021,32.5,22.5,1
6899,1,2458257,3.3475,0.192971861,0.192971861,33.75,31.25,1
6899,2,2458257,3.34376,0.192971861,0.192971861,46.25,61.25,1
6899,2,2458257,3.1675,0.19319577,0.19319577,42.5,28.75,1
6899,2,2458257,6.19,0.194087997,0.194087998,20,16.25,1
6899,4,2458257,4.42,0.198047635,0.198047635,37.5,42.5,1
6899,3,2458257,4.42124,0.198047635,0.198047635,38.75,30,1
6899,1,2458257,3.89375,0.198187053,0.198187053,28.75,15,1
6899,2,2458257,3.89126,0.198187053,0.198187053,41.25,28.75,1
6899,3,2458257,3.89625,0.198187053,0.198187053,40,8.75,1
6899,4,2458257,3.96875,0.19890428,0.19890428,31.25,30,1
6899,3,2458257,3.9675,0.19890428,0.19890428,31.25,25,1
6899,2,2458257,0.90501,0.201062429,0.201062429,52.5,38.75,1
6899,4,2458257,2.07375,0.202021677,0.202021677,42.5,35,1
6899,3,2458257,2.07375,0.202021677,0.202021677,40,35,1
6899,2,2458257,4.16001,0.203747886,0.203747886,18.75,18.75,1
6899,2,2458257,2.7275,0.207509695,0.207509695,33.75,12.5,1
6899,3,2458257,2.72375,0.207509695,0.207509695,33.75,26.25,1
6899,1,2458257,0.375,0.207993642,0.207993642,28.75,22.5,1
6899,2,2458257,0.37375,0.207993642,0.207993642,42.5,30,1
6899,4,2458257,0.94875,0.208479163,0.208479163,45,20,1
6899,3,2458257,2.63125,0.208887399,0.208887399,58.75,32.5,1
6899,2,2458257,2.63625,0.208887399,0.208887399,36.25,22.5,1
6899,3,2458257,3.21875,0.209176291,0.209176291,45,22.5,1
6899,4,2458257,3.21624,0.209176291,0.209176291,31.25,23.75,1
6899,3,2458257,4.48125,0.210206853,0.210206853,42.5,22.5,1
6899,2,2458257,0.8425,0.211036638,0.211036638,38.75,38.75,1
6899,3,2458257,0.84625,0.211036638,0.211036638,30,10,1
6899,1,2458257,0.78125,0.212469716,0.212469716,28.75,13.75,1
6899,3,2458257,0.78,0.212469716,0.212469716,45,21.25,1
6899,2,2458257,0.77624,0.212469716,0.212469716,33.75,30,1
6899,3,2458257,0.87375,0.212623933,0.212623933,36.25,6.25,1
6899,4,2458257,4.41375,0.213049185,0.213049185,45,13.75,1
6899,3,2458257,4.41125,0.213049185,0.213049185,36.25,28.75,1
6899,2,2458257,4.40876,0.213049185,0.213049185,15,16.25,1
6899,1,2458257,1.2725,0.214832404,0.214832404,30,11.25,1
6899,2,2458257,1.26875,0.214832404,0.214832404,47.5,25,1
6899,2,2458257,2.02125,0.215487675,0.215487675,17.5,36.25,1
6899,3,2458257,2.02625,0.215487675,0.215487675,22.5,20,1
6899,1,2458257,1.63,0.216085334,0.216085334,26.25,12.5,1
6899,2,2458257,1.62625,0.216085334,0.216085334,35,25,1
6899,4,2458257,1.62875,0.216085334,0.216085334,45,12.5,1
6899,3,2458257,1.62374,0.216085334,0.216085334,37.5,27.5,1
6899,2,2458257,2.7775,0.216536666,0.216536666,36.25,20,1
6899,3,2458257,3.89625,0.217291697,0.217291697,42.5,63.75,1
6899,1,2458257,2.97875,0.217993016,0.217993016,27.5,21.25,1
6899,2,2458257,2.9775,0.217993016,0.217993016,37.5,33.75,1
6899,4,2458257,2.98001,0.217993016,0.217993016,43.75,13.75,1
6899,4,2458257,9.3875,0.218647657,0.218647657,40,18.75,1
6899,3,2458257,6.74,0.218957985,0.218957985,30,7.5,1
6899,4,2458257,0.53,0.21904156,0.21904156,32.5,35,1
6899,1,2458257,0.52,0.220423747,0.220423747,31.25,21.25,1
6899,2,2458257,0.51875,0.220423747,0.220423747,50,31.25,1
6899,4,2458257,3.0325,0.220696696,0.220696696,37.5,33.75,1
6899,3,2458257,3.03375,0.220696696,0.220696696,33.75,31.25,1
6899,2,2458257,1.55625,0.220790531,0.220790531,40,26.25,1
6899,3,2458257,1.555,0.220790531,0.220790531,36.25,26.25,1
6899,4,2458257,1.555,0.220790531,0.220790531,38.75,22.5,1
6899,4,2458257,5.58,0.221053962,0.221053962,42.5,13.75,1
6899,3,2458257,1.07625,0.223492495,0.223492495,28.75,25,1
6899,4,2458257,1.0725,0.223492495,0.223492495,11.25,25,1
6899,2,2458257,1.90125,0.223539143,0.223539143,45,23.75,1
6899,3,2458257,1.9,0.223539143,0.223539143,40,25,1
6899,1,2458257,9.7525,0.224677591,0.224677591,10,8.75,1
6899,2,2458257,9.75,0.224677591,0.224677591,21.25,23.75,1
6899,4,2458257,9.75375,0.224677591,0.224677591,16.25,12.5,1
6899,1,2458257,2.0725,0.225621957,0.225621957,23.75,7.5,1
6899,2,2458257,2.06624,0.225621957,0.225621957,33.75,26.25,1
6899,4,2458257,2.07125,0.225621957,0.225621957,40,7.5,1
6899,3,2458257,2.06375,0.225621957,0.225621957,37.5,30,1
6899,1,2458257,1.41125,0.22639995,0.22639995,23.75,21.25,1
6899,2,2458257,1.4125,0.22639995,0.22639995,41.25,25,1
6899,1,2458257,0.68625,0.22781594,0.22781594,27.5,13.75,1
6899,2,2458257,0.68501,0.22781594,0.22781594,33.75,25,1
6899,3,2458257,0.68625,0.22781594,0.22781594,41.25,21.25,1
6899,3,2458257,0.3175,0.228170919,0.228170919,23.75,20,1
6899,1,2458257,2.26375,0.229831292,0.229831292,36.25,13.75,1
6899,2,2458257,2.25499,0.229831292,0.229831292,27.5,46.25,1
6899,2,2458257,1.36624,0.230123658,0.230123659,36.25,12.5,1
6899,3,2458257,1.365,0.230123658,0.230123659,38.75,18.75,1
6899,3,2458257,0.295,0.231514735,0.231514735,41.25,17.5,1
6899,3,2458257,2.3875,0.233014152,0.233014152,45,31.25,1
6899,3,2458257,2.16375,0.233835272,0.233835272,5,18.75,1
6899,1,2458257,1.12999,0.234237583,0.234237583,30,11.25,1
6899,3,2458257,1.12625,0.234237583,0.234237583,45,21.25,1
6899,2,2458257,1.90125,0.236311209,0.236311209,41.25,25,1
6899,1,2458257,1.95375,0.236759192,0.236759192,27.5,20,1
6899,2,2458257,1.95124,0.236759192,0.236759192,32.5,30,1
6899,1,2458257,1.92375,0.236759192,0.236759192,16.25,20,1
6899,2,2458257,1.91625,0.236759192,0.236759192,21.25,30,1
6899,1,2458257,0.47625,0.239647521,0.239647521,20,16.25,1
6899,4,2458257,0.48,0.239647521,0.239647521,48.75,15,1
6899,3,2458257,0.47625,0.239647521,0.239647521,40,23.75,1
6899,3,2458257,2.38499,0.2409427,0.2409427,48.75,20,1
6899,1,2458257,1.675,0.241303643,0.241303643,33.75,18.75,1
6899,2,2458257,1.6725,0.241303643,0.241303643,40,32.5,1
6899,4,2458257,1.67,0.241303643,0.241303643,36.25,21.25,1
6899,4,2458257,0.40375,0.241374588,0.241374588,42.5,66.25,1
6899,3,2458257,0.40624,0.241374588,0.241374588,41.25,26.25,1
6899,1,2458257,5.7625,0.241836494,0.241836494,27.5,25,1
6899,2,2458257,5.76625,0.241836494,0.241836494,38.75,22.5,1
6899,1,2458257,3.4875,0.243583512,0.243583512,32.5,21.25,1
6899,2,2458257,3.48875,0.243583512,0.243583512,51.25,17.5,1
6899,1,2458257,0.48626,0.247615032,0.247615032,23.75,27.5,1
6899,2,2458257,0.4875,0.247615032,0.247615032,36.25,30,1
6899,4,2458257,0.4875,0.247615032,0.247615032,46.25,22.5,1
6899,3,2458257,0.4875,0.247615032,0.247615032,36.25,27.5,1
6899,3,2458257,3.9,0.247863223,0.247863223,17.5,37.5,1
6899,3,2458257,1.075,0.249072543,0.249072543,26.25,28.75,1
6899,4,2458257,1.5225,0.254678747,0.254678747,43.75,48.75,1
6899,1,2458257,1.995,0.255283696,0.255283696,26.24,10,1
6899,2,2458257,1.995,0.255283696,0.255283696,38.75,22.5,1
6899,3,2458257,1.99499,0.255283696,0.255283696,38.75,17.5,1
6899,1,2458257,2.84374,0.256294309,0.256294309,28.75,13.75,1
6899,2,2458257,2.84,0.256294309,0.256294309,41.25,27.5,1
6899,2,2458257,1.265,0.259491803,0.259491803,41.25,28.75,1
6899,3,2458257,0.61126,0.25952377,0.25952377,40,55,1
6899,2,2458257,0.6175,0.25952377,0.25952377,41.25,27.5,1
6899,3,2458257,0.57001,0.25952377,0.25952377,26.25,55,1
6899,2,2458257,6.62125,0.259527981,0.259527981,22.5,20,1
6899,4,2458257,6.62375,0.259527981,0.259527981,28.75,18.75,1
6899,3,2458257,6.62125,0.259527981,0.259527981,22.5,22.5,1
6899,1,2458257,1.69125,0.260286987,0.260286987,25,11.25,1
6899,2,2458257,1.69125,0.260286987,0.260286987,38.75,21.25,1
6899,3,2458257,1.68875,0.260286987,0.260286987,43.75,23.75,1
6899,3,2458257,1.955,0.260589738,0.260589738,51.25,28.75,1
6899,2,2458257,5.20874,0.261078856,0.261078856,37.5,18.75,1
6899,1,2458257,0.705,0.261493548,0.261493548,20,11.25,1
6899,3,2458257,0.70375,0.261493548,0.261493548,40,20,1
6899,1,2458257,0.515,0.262492447,0.262492447,27.5,15,1
6899,3,2458257,0.52126,0.262492447,0.262492447,36.25,8.75,1
6899,1,2458257,0.3125,0.263405646,0.263405646,25,22.5,1
6899,3,2458257,0.315,0.263405646,0.263405646,42.5,28.75,1
6899,2,2458257,0.31125,0.263405646,0.263405646,38.75,31.25,1
6899,2,2458257,0.45,0.26362091,0.26362091,31.25,17.5,1
6899,2,2458257,0.82,0.263704323,0.263704323,43.76,25,1
6899,4,2458257,1.35625,0.265598907,0.265598907,45,28.75,1
6899,3,2458257,1.35499,0.265598907,0.265598907,26.25,26.25,1
6899,1,2458257,0.57875,0.265687846,0.265687846,17.5,11.25,1
6899,2,2458257,0.57876,0.265687846,0.265687846,27.5,20,1
6899,2,2458257,1.12625,0.363969675,0.363969675,30.01,33.75,1
6899,1,2458257,0.99375,0.365466336,0.365466336,31.25,11.25,1
6899,2,2458257,0.99875,0.365466336,0.365466336,45,6.25,1
6899,1,2458257,4.24375,0.365480897,0.365480897,43.75,31.25,1
6899,2,2458257,4.2425,0.365480897,0.365480897,50,26.25,1
6899,2,2458257,0.9925,0.365537933,0.365537933,42.5,31.25,1
6899,4,2458257,0.99249,0.365537933,0.365537933,37.5,23.76,1
6899,3,2458257,0.99,0.365537933,0.365537933,36.25,27.5,1
6899,1,2458257,5.9125,0.368386006,0.368386006,27.5,21.25,1
6899,2,2458257,5.91625,0.368386006,0.368386006,45,25,1
6899,3,2458257,3.0275,0.369936087,0.369936087,50,28.75,1
6899,1,2458257,1.34625,0.371458278,0.371458278,23.76,16.24,1
6899,4,2458257,1.34751,0.371458278,0.371458278,45,20,1
6899,2,2458257,1.34625,0.371458278,0.371458278,36.25,26.25,1
6899,3,2458257,1.345,0.371458278,0.371458278,36.25,25,1
6899,1,2458257,1.73625,0.376514911,0.376514911,37.5,26.25,1
6899,2,2458257,1.73625,0.376514911,0.376514911,36.25,36.25,1
6899,2,2458257,1.69625,0.376514911,0.376514911,27.5,36.25,1
6899,2,2458257,2.50874,0.37788888,0.37788888,36.25,35,1
6899,1,2458257,7.07375,0.380191417,0.380191417,31.26,30,1
6899,2,2458257,7.0775,0.380191417,0.380191417,33.75,16.25,1
6899,3,2458257,1.25624,0.381323316,0.381323316,16.24,26.24,1
6899,1,2458257,9.94249,0.383530715,0.383530715,18.76,20,1
6899,4,2458257,9.94499,0.383530715,0.383530715,26.25,17.51,1
6899,3,2458257,9.94249,0.383530715,0.383530715,26.25,27.51,1
6899,2,2458257,9.93999,0.383530715,0.383530715,23.75,26.25,1
6899,4,2458257,0.37625,0.386384016,0.386384016,31.26,13.75,1
6899,4,2458257,0.78874,0.387784471,0.387784471,45,45,1
6899,2,2458257,0.94876,0.39011031,0.39011031,27.5,17.5,1
6899,4,2458257,0.94876,0.39011031,0.39011031,28.75,23.75,1
6899,3,2458257,0.94875,0.39011031,0.39011031,30,23.75,1
6899,1,2458257,1.65125,0.391544228,0.391544228,28.75,25,1
6899,2,2458257,1.64999,0.391544228,0.391544228,44.99,31.26,1
6899,4,2458257,1.42376,0.391566727,0.391566727,41.25,13.75,1
6899,1,2458257,0.49,0.391792938,0.391792938,36.25,20,1
6899,2,2458257,0.48625,0.391792938,0.391792938,55,37.5,1
6899,3,2458257,4.68625,0.392128647,0.392128647,40,16.25,1
6899,1,2458257,0.78,0.392949556,0.392949556,28.74,22.5,1
6899,2,2458257,0.78125,0.392949556,0.392949556,38.75,22.49,1
6899,4,2458257,0.77875,0.392949556,0.392949556,40,22.5,1
6899,3,2458257,0.77875,0.392949556,0.392949556,35,27.5,1
6899,1,2458257,1.185,0.395727368,0.395727368,31.26,23.75,1
6899,3,2458257,1.1825,0.395727368,0.395727368,46.25,38.75,1
6899,2,2458257,0.52125,0.396002253,0.396002253,17.5,6.25,1
6899,4,2458257,2.03,0.398621572,0.398621572,32.49,21.26,1
6899,3,2458257,4.37125,0.400546008,0.400546008,40,42.5,1
6899,1,2458257,2.15749,0.400594765,0.400594765,30,18.75,1
6899,2,2458257,2.1525,0.400594765,0.400594765,38.76,50,1
6899,1,2458257,0.56875,0.402017128,0.402017128,28.75,13.75,1
6899,3,2458257,0.56875,0.402017128,0.402017128,36.24,22.49,1
6899,3,2458257,6.26125,0.403083718,0.403083718,23.75,26.25,1
6899,1,2458257,1.28125,0.403179985,0.403179985,40,23.76,1
6899,2,2458257,1.28376,0.403179985,0.403179985,37.5,23.75,1
6899,2,2458257,1.24376,0.403179985,0.403179985,18.75,23.75,1
6899,1,2458257,1.84125,0.404418117,0.404418117,28.75,30,1
6899,2,2458257,1.84499,0.404418117,0.404418117,40,21.26,1
6899,3,2458257,1.41875,0.40539641,0.40539641,44.99,25.01,1
6899,3,2458257,0.57,0.405510043,0.405510043,33.75,20,1
6899,2,2458257,4.19624,0.405668285,0.405668285,44.99,30,1
6899,3,2458257,4.195,0.405668285,0.405668285,45,26.25,1
6899,3,2458257,9.17501,0.406315854,0.406315854,35,38.75,1
6899,4,2458257,0.9525,0.407201372,0.407201372,48.75,18.75,1
6899,3,2458257,0.94751,0.407201372,0.407201372,30,31.25,1
6899,1,2458257,2.75126,0.408095745,0.408095745,13.75,27.5,1
6899,1,2458257,0.75874,0.408169037,0.408169037,31.25,20,1
6899,2,2458257,0.76251,0.408169037,0.408169037,41.25,16.25,1
6899,1,2458257,3.38625,0.408534354,0.408534354,35,22.51,1
6899,2,2458257,3.38376,0.408534354,0.408534354,50.01,26.25,1
6899,3,2458257,2.125,0.408810814,0.408810814,33.76,26.24,1
6899,1,2458257,1.67126,0.410244797,0.410244797,31.25,7.5,1
6899,3,2458257,1.66499,0.410244797,0.410244797,42.5,16.25,1
6899,3,2458257,3.94125,0.410378374,0.410378374,35,37.51,1
6899,4,2458257,3.945,0.410378374,0.410378374,31.25,18.75,1
6899,3,2458257,0.90625,0.411310139,0.411310139,37.5,32.5,1
6899,1,2458257,5.205,0.411405302,0.411405302,26.24,11.25,1
6899,2,2458257,5.2025,0.411405302,0.411405302,38.75,22.5,1
6899,1,2458257,1.8725,0.412123147,0.412123147,27.51,26.25,1
6899,1,2458257,0.74,0.412879208,0.412879208,21.26,14.99,1
6899,4,2458257,0.73875,0.412879208,0.412879208,33.75,16.24,1
6899,3,2458257,2.02625,0.413654956,0.413654956,47.5,41.24,1
6899,2,2458257,2.03,0.413654956,0.413654956,33.76,18.74,1
6899,4,2458257,2.2075,0.415621814,0.415621814,31.24,26.25,1
6899,3,2458257,2.20624,0.415621814,0.415621814,29.99,31.25,1
6899,3,2458257,0.53,0.415996776,0.415996776,40,40,1
6899,4,2458257,0.53001,0.415996776,0.415996776,31.25,28.74,1
6899,1,2458257,0.555,0.41728317,0.41728317,26.25,12.5,1
6899,2,2458257,0.55501,0.41728317,0.41728317,36.25,16.25,1
6899,1,2458257,4.6675,0.419966041,0.419966041,17.51,17.5,1
6899,2,2458257,4.66626,0.419966041,0.419966041,27.51,27.5,1
6899,3,2458257,4.66375,0.419966041,0.419966041,22.5,32.49,1
6899,3,2458257,3.1175,0.420953467,0.420953467,47.5,31.25,1
6899,4,2458257,3.10874,0.420953467,0.420953467,21.24,46.25,1
